,id,zipcode,price,price_median,condition
10237,7230200310,98059,289571.0,435000.0,3
6302,3793500550,98038,289950.0,342500.0,3
9435,4307350450,98056,289950.0,380000.0,3
10297,1657530450,98059,289950.0,435000.0,3
12377,7137950350,98092,289950.0,309780.0,3
12462,806800420,98092,289950.0,309780.0,3
19500,6163901352,98155,289950.0,377225.0,3
12494,7137970210,98092,289999.0,309780.0,3
2680,1626079066,98019,290000.0,401250.0,3
4216,3819500065,98028,290000.0,442500.0,3
5890,3764800630,98034,290000.0,446000.0,3
6576,4123800400,98038,290000.0,342500.0,3
6590,9407600070,98038,290000.0,342500.0,3
7443,6892510200,98042,290000.0,292500.0,3
7535,7237301010,98042,290000.0,292500.0,3
7589,5468730280,98042,290000.0,292500.0,3
7734,1760650820,98042,290000.0,292500.0,3
7771,7334602070,98045,290000.0,399500.0,3
7787,7334500090,98045,290000.0,399500.0,3
7883,9407100720,98045,290000.0,399500.0,3
8938,2781280390,98055,290000.0,297225.0,3
8947,7222000393,98055,290000.0,297225.0,3
9050,7840800135,98055,290000.0,297225.0,3
9112,7225000155,98055,290000.0,297225.0,3
9119,8898700440,98055,290000.0,297225.0,3
9136,5648600010,98055,290000.0,297225.0,3
9152,8898701340,98055,290000.0,297225.0,3
9398,3343902650,98056,290000.0,380000.0,3
9596,6197800045,98058,290000.0,335000.0,3
9834,6806100340,98058,290000.0,335000.0,3
13138,306000565,98103,290000.0,550000.0,3
13701,7972601680,98106,290000.0,315000.0,3
15068,5101404555,98115,290000.0,570000.0,3
15520,7904700146,98116,290000.0,565500.0,3
16367,1231000640,98118,290000.0,370000.0,3
17161,8058500005,98125,290000.0,425000.0,3
17368,751000020,98125,290000.0,425000.0,3
17445,3448000542,98125,290000.0,425000.0,3
17829,2827100070,98133,290000.0,375000.0,3
17868,3034200885,98133,290000.0,375000.0,3
18117,6150200180,98133,290000.0,375000.0,3
18224,5306100255,98133,290000.0,375000.0,3
18285,7772850060,98133,290000.0,375000.0,3
18498,2493200455,98136,290000.0,489950.0,3
18593,7548300326,98144,290000.0,452500.0,3
18769,272000620,98144,290000.0,452500.0,3
19057,6326000205,98146,290000.0,312000.0,3
19359,7305300500,98155,290000.0,377225.0,3
19379,2610100020,98155,290000.0,377225.0,3
19622,8680300010,98155,290000.0,377225.0,3
19641,3500100208,98155,290000.0,377225.0,3
19919,3541600450,98166,290000.0,392500.0,3
9179,2143701015,98055,290500.0,297225.0,3
16546,3904100041,98118,290750.0,370000.0,3
13141,6749700004,98103,291000.0,550000.0,3
16385,3812400455,98118,291000.0,370000.0,3
10287,9475710040,98059,291375.0,435000.0,3
6531,5104520620,98038,291500.0,342500.0,3
9824,2473420070,98058,291600.0,335000.0,3
13529,2114700115,98106,291700.0,315000.0,3
19906,2927600155,98166,291750.0,392500.0,3
9882,739000035,98058,291970.0,335000.0,3
6450,3303950080,98038,292000.0,342500.0,3
9180,2781280230,98055,292000.0,297225.0,3
10154,5127000470,98059,292000.0,435000.0,3
10231,869700140,98059,292000.0,435000.0,3
16291,1703401110,98118,292000.0,370000.0,3
17449,1453601038,98125,292000.0,425000.0,3
19873,9335400005,98166,292000.0,392500.0,3
6474,2310030490,98038,292500.0,342500.0,3
12314,7137960440,98092,292500.0,309780.0,3
13757,3438502437,98106,292500.0,315000.0,3
6359,9406450090,98038,293000.0,342500.0,3
6486,3793501390,98038,293000.0,342500.0,3
6724,9406590250,98038,293000.0,342500.0,3
9172,6817750140,98055,293000.0,297225.0,3
12485,3621059043,98092,293000.0,309780.0,3
17856,1785500132,98133,293000.0,375000.0,3
20303,748000205,98177,293000.0,557000.0,3
3966,9268850160,98027,293467.0,571000.0,3
6639,4142450040,98038,293500.0,342500.0,3
5861,2126059048,98034,294000.0,446000.0,3
6321,1545804460,98038,294000.0,342500.0,3
6453,8857640420,98038,294000.0,342500.0,3
9073,1352300520,98055,294000.0,297225.0,3
12447,4137050130,98092,294000.0,309780.0,3
14243,3679400474,98108,294000.0,345000.0,3
17803,3278612570,98126,294000.0,396587.5,3
13544,2113701100,98106,294010.0,315000.0,3
13667,7899800120,98106,294350.0,315000.0,3
19593,2250000010,98155,294450.0,377225.0,3
10470,1657530180,98059,294500.0,435000.0,3
6840,3023000120,98038,294900.0,342500.0,3
9061,7399300510,98055,294900.0,297225.0,3
17158,6855700080,98125,294950.0,425000.0,3
18167,5253300173,98133,294950.0,375000.0,3
19473,7979900806,98155,294950.0,377225.0,3
1487,8965450190,98006,295000.0,760184.5,3
1880,1562100340,98007,295000.0,557500.0,3
3711,2423069120,98027,295000.0,571000.0,3
4106,3579700015,98028,295000.0,442500.0,3
5690,3057000300,98033,295000.0,678000.0,3
6334,9407150240,98038,295000.0,342500.0,3
6480,5104510540,98038,295000.0,342500.0,3
6580,6679000370,98038,295000.0,342500.0,3
6668,3654800040,98038,295000.0,342500.0,3
6846,7697000020,98038,295000.0,342500.0,3
7893,8570900328,98045,295000.0,399500.0,3
9107,8898700880,98055,295000.0,297225.0,3
9749,8645530010,98058,295000.0,335000.0,3
9992,5126900321,98058,295000.0,335000.0,3
10043,741500010,98058,295000.0,335000.0,3
10668,4032500035,98065,295000.0,500000.0,3
10855,3123039136,98070,295000.0,465000.0,3
13685,7547300050,98106,295000.0,315000.0,3
13769,3438501320,98106,295000.0,315000.0,3
15256,3702900165,98116,295000.0,565500.0,3
15428,1024000109,98116,295000.0,565500.0,3
16843,1211000280,98122,295000.0,574000.0,3
17010,9828701295,98122,295000.0,574000.0,3
17409,6381500090,98125,295000.0,425000.0,3
17453,3448001412,98125,295000.0,425000.0,3
17979,6145602125,98133,295000.0,375000.0,3
18125,7819000040,98133,295000.0,375000.0,3
19096,123039626,98146,295000.0,312000.0,3
19537,6163901383,98155,295000.0,377225.0,3
9128,8898700680,98055,295500.0,297225.0,3
14249,3679400484,98108,295500.0,345000.0,3
12217,2798600240,98092,295700.0,309780.0,3
18168,2807100156,98133,295950.0,375000.0,3
6299,9542830350,98038,296000.0,342500.0,3
6478,6679000720,98038,296000.0,342500.0,3
15629,6638900115,98117,296000.0,545000.0,3
17217,1453602284,98125,296000.0,425000.0,3
17882,7655900038,98133,296000.0,375000.0,3
6780,4142450330,98038,296475.0,342500.0,3
17765,1781500385,98126,296500.0,396587.5,3
6331,5104510370,98038,297000.0,342500.0,3
9200,8155830060,98056,297000.0,380000.0,3
17387,1453602313,98125,297000.0,425000.0,3
12349,4137020910,98092,297300.0,309780.0,3
6368,5416510110,98038,297500.0,342500.0,3
9993,2473100635,98058,297950.0,335000.0,3
6850,9542840630,98038,298000.0,342500.0,3
12478,2798600120,98092,298000.0,309780.0,3
12244,4250200140,98092,298500.0,309780.0,3
19452,3738900035,98155,298800.0,377225.0,3
12215,7137960030,98092,298900.0,309780.0,3
2519,7325600160,98014,299000.0,415000.0,3
6050,8835220200,98034,299000.0,446000.0,3
6565,3158500340,98038,299000.0,342500.0,3
7878,1023089096,98045,299000.0,399500.0,3
9638,984220240,98058,299000.0,335000.0,3
9756,6806100420,98058,299000.0,335000.0,3
10530,5103900045,98065,299000.0,500000.0,3
12030,1926069035,98077,299000.0,652475.0,3
12434,7300400150,98092,299000.0,309780.0,3
12540,7299601870,98092,299000.0,309780.0,3
13749,2114700368,98106,299000.0,315000.0,3
14130,7885100005,98108,299000.0,345000.0,3
16270,1601600195,98118,299000.0,370000.0,3
16286,3333002710,98118,299000.0,370000.0,3
16384,7866500035,98118,299000.0,370000.0,3
16408,3331001115,98118,299000.0,370000.0,3
17019,9828201361,98122,299000.0,574000.0,3
17935,1074100020,98133,299000.0,375000.0,3
19522,3782100035,98155,299000.0,377225.0,3
7812,5703500130,98045,299500.0,399500.0,3
7869,7334500800,98045,299500.0,399500.0,3
17584,7454000315,98126,299500.0,396587.5,3
18591,4263200030,98144,299500.0,452500.0,3
12272,1787270090,98092,299800.0,309780.0,3
17582,5347200175,98126,299800.0,396587.5,3
14162,3395040200,98108,299880.0,345000.0,3
6352,9542830160,98038,299900.0,342500.0,3
12210,8594400370,98092,299900.0,309780.0,3
12338,2111000580,98092,299900.0,309780.0,3
13751,7899800863,98106,299900.0,315000.0,3
17961,6149700380,98133,299900.0,375000.0,3
19661,4024100120,98155,299900.0,377225.0,3
2711,255550230,98019,299950.0,401250.0,3
2778,2131701410,98019,299950.0,401250.0,3
6598,1565930070,98038,299950.0,342500.0,3
9697,3223069019,98058,299950.0,335000.0,3
13559,7972601900,98106,299950.0,315000.0,3
16508,5414100040,98118,299950.0,370000.0,3
16549,3395071610,98118,299950.0,370000.0,3
18088,2426039247,98133,299950.0,375000.0,3
12322,4137030040,98092,299995.0,309780.0,3
12430,1041440360,98092,299999.0,309780.0,3
13785,1773100967,98106,299999.0,315000.0,3
2072,3298500690,98008,300000.0,545000.0,3
2529,7211340030,98014,300000.0,415000.0,3
2702,112900020,98019,300000.0,401250.0,3
2738,1402810140,98019,300000.0,401250.0,3
2749,3820350140,98019,300000.0,401250.0,3
4124,8947800080,98028,300000.0,442500.0,3
4215,8718500560,98028,300000.0,442500.0,3
5847,3580900090,98034,300000.0,446000.0,3
6190,8835210130,98034,300000.0,446000.0,3
6246,3755100220,98034,300000.0,446000.0,3
6286,5416510830,98038,300000.0,342500.0,3
6497,2025700180,98038,300000.0,342500.0,3
6538,5416500520,98038,300000.0,342500.0,3
6649,9542830210,98038,300000.0,342500.0,3
6713,9542830430,98038,300000.0,342500.0,3
8648,7203102140,98053,300000.0,635000.0,3
9680,7229000025,98058,300000.0,335000.0,3
9740,2473000130,98058,300000.0,335000.0,3
9766,984100010,98058,300000.0,335000.0,3
9849,2473381070,98058,300000.0,335000.0,3
9918,984000650,98058,300000.0,335000.0,3
10074,869700320,98059,300000.0,435000.0,3
10347,1560870470,98059,300000.0,435000.0,3
10474,2690100170,98059,300000.0,435000.0,3
10561,3124089086,98065,300000.0,500000.0,3
10908,3022039069,98070,300000.0,465000.0,3
11185,1775900220,98072,300000.0,517500.0,3
12280,3327020290,98092,300000.0,309780.0,3
12371,2111010890,98092,300000.0,309780.0,3
12384,1402950240,98092,300000.0,309780.0,3
12526,5137800030,98092,300000.0,309780.0,3
13709,3438501700,98106,300000.0,315000.0,3
13719,7750500120,98106,300000.0,315000.0,3
13739,123039364,98106,300000.0,315000.0,3
14114,3395041236,98108,300000.0,345000.0,3
14205,3395040920,98108,300000.0,345000.0,3
14246,7883603648,98108,300000.0,345000.0,3
14250,7549800543,98108,300000.0,345000.0,3
15086,1566100595,98115,300000.0,570000.0,3
15779,7518501140,98117,300000.0,545000.0,3
16102,3395070640,98118,300000.0,370000.0,3
16511,6064800410,98118,300000.0,370000.0,3
17172,6381502155,98125,300000.0,425000.0,3
18126,164000174,98133,300000.0,375000.0,3
18241,2227900040,98133,300000.0,375000.0,3
18290,6300500081,98133,300000.0,375000.0,3
18672,7660100336,98144,300000.0,452500.0,3
18750,7548300441,98144,300000.0,452500.0,3
18980,1721800190,98146,300000.0,312000.0,3
19156,7694600201,98146,300000.0,312000.0,3
19269,3500100189,98155,300000.0,377225.0,3
19328,3500100025,98155,300000.0,377225.0,3
19574,7304301300,98155,300000.0,377225.0,3
19643,4036400110,98155,300000.0,377225.0,3
19888,7635800313,98166,300000.0,392500.0,3
20213,9265700045,98177,300000.0,557000.0,3
20394,5151200290,98177,300000.0,557000.0,3
12451,4137040250,98092,300499.0,309780.0,3
13762,7899800851,98106,300500.0,315000.0,3
16701,3613600150,98119,300523.0,744975.0,3
10582,5417600130,98065,301000.0,500000.0,3
9520,2064800880,98056,301500.0,380000.0,3
18525,2349300069,98136,301500.0,489950.0,3
6556,1545804510,98038,302000.0,342500.0,3
9650,2473251170,98058,302000.0,335000.0,3
10274,1471701200,98059,302000.0,435000.0,3
12470,1657310170,98092,302000.0,309780.0,3
16132,3145600045,98118,302000.0,370000.0,3
4016,9268850360,98027,302059.0,571000.0,3
19005,1721801010,98146,302100.0,312000.0,3
9885,7229100180,98058,302200.0,335000.0,3
16840,7942601155,98122,302282.0,574000.0,3
18536,7625702901,98136,302860.0,489950.0,3
3621,2475900170,98024,303000.0,462500.0,3
7793,9407111220,98045,303000.0,399500.0,3
12222,7300410060,98092,303000.0,309780.0,3
12532,1085621960,98092,303000.0,309780.0,3
17423,1453602310,98125,303000.0,425000.0,3
17977,1473200130,98133,303000.0,375000.0,3
18650,9834201470,98144,303000.0,452500.0,3
12533,7299600180,98092,303210.0,309780.0,3
6402,2215901310,98038,303500.0,342500.0,3
16575,7896300592,98118,303500.0,370000.0,3
17391,1453601502,98125,303697.0,425000.0,3
18043,6300500105,98133,304000.0,375000.0,3
18661,3319500299,98144,304000.0,452500.0,3
3961,9268850350,98027,304500.0,571000.0,3
7918,9407001770,98045,304950.0,399500.0,3
2564,8656300385,98014,305000.0,415000.0,3
3763,2724069010,98027,305000.0,571000.0,3
4000,8562780800,98027,305000.0,571000.0,3
4437,4057300170,98029,305000.0,574500.0,3
5737,9477200200,98034,305000.0,446000.0,3
5996,5145100310,98034,305000.0,446000.0,3
6455,9406520290,98038,305000.0,342500.0,3
6475,9406520580,98038,305000.0,342500.0,3
6527,5104510120,98038,305000.0,342500.0,3
6572,9542840570,98038,305000.0,342500.0,3
6853,5422950080,98038,305000.0,342500.0,3
7870,9407001600,98045,305000.0,399500.0,3
8568,7203102080,98053,305000.0,635000.0,3
8907,7203101590,98053,305000.0,635000.0,3
9603,1328320800,98058,305000.0,335000.0,3
9828,2473480350,98058,305000.0,335000.0,3
10033,1431700210,98058,305000.0,335000.0,3
10359,1088400190,98059,305000.0,435000.0,3
10371,1079350020,98059,305000.0,435000.0,3
12011,1771000890,98077,305000.0,652475.0,3
12081,1771000690,98077,305000.0,652475.0,3
12321,2582500110,98092,305000.0,309780.0,3
12483,1402950100,98092,305000.0,309780.0,3
13806,3438501329,98106,305000.0,315000.0,3
14986,4073200124,98115,305000.0,570000.0,3
16079,6021503698,98117,305000.0,545000.0,3
16475,7950300440,98118,305000.0,370000.0,3
16557,3395070440,98118,305000.0,370000.0,3
17440,3821700038,98125,305000.0,425000.0,3
17966,1473200170,98133,305000.0,375000.0,3
17980,4358700188,98133,305000.0,375000.0,3
18037,1926049326,98133,305000.0,375000.0,3
18155,6300500183,98133,305000.0,375000.0,3
18222,4343800080,98133,305000.0,375000.0,3
18707,730000139,98144,305000.0,452500.0,3
19416,109000040,98155,305000.0,377225.0,3
19450,4024101050,98155,305000.0,377225.0,3
19520,1154100205,98155,305000.0,377225.0,3
19744,1221000490,98166,305000.0,392500.0,3
18121,7655900062,98133,305240.0,375000.0,3
9574,7227801581,98056,305450.0,380000.0,3
12436,1310820150,98092,305950.0,309780.0,3
5966,7955000210,98034,306000.0,446000.0,3
5992,6675500105,98034,306000.0,446000.0,3
10019,2473480210,98058,306000.0,335000.0,3
12241,2111010340,98092,306000.0,309780.0,3
12527,1085621740,98092,306000.0,309780.0,3
13167,6749700006,98103,306000.0,550000.0,3
17754,2324039077,98126,306000.0,396587.5,3
17833,6145600041,98133,306000.0,375000.0,3
19284,4024101715,98155,306000.0,377225.0,3
18540,3869900146,98136,306500.0,489950.0,3
9371,345700340,98056,306888.0,380000.0,3
17296,2832100270,98125,306888.0,425000.0,3
2524,4046500510,98014,307000.0,415000.0,3
2602,8658303065,98014,307000.0,415000.0,3
2688,2131200766,98019,307000.0,401250.0,3
7779,7846700850,98045,307000.0,399500.0,3
9654,8645540320,98058,307000.0,335000.0,3
13674,1773101020,98106,307000.0,315000.0,3
18929,7454001090,98146,307000.0,312000.0,3
19550,7304300720,98155,307000.0,377225.0,3
19631,7417700185,98155,307000.0,377225.0,3
18151,6149700191,98133,307300.0,375000.0,3
6086,1138000410,98034,307500.0,446000.0,3
6320,9406520550,98038,307500.0,342500.0,3
6848,255450250,98038,307635.0,342500.0,3
4026,9268850480,98027,308000.0,571000.0,3
11058,9144300110,98072,308000.0,517500.0,3
12438,8078520280,98092,308000.0,309780.0,3
13765,1773100561,98106,308000.0,315000.0,3
7782,7334401450,98045,308550.0,399500.0,3
18279,6149700197,98133,308625.0,375000.0,3
12491,4137070090,98092,308900.0,309780.0,3
6546,9407150350,98038,308950.0,342500.0,3
2556,8656800020,98014,309000.0,415000.0,3
6526,4123800180,98038,309000.0,342500.0,3
6764,5416500040,98038,309000.0,342500.0,3
13635,2112700240,98106,309000.0,315000.0,3
13760,1773100980,98106,309000.0,315000.0,3
7806,9407102360,98045,309212.0,399500.0,3
4206,5631501323,98028,309500.0,442500.0,3
10276,2787700580,98059,309500.0,435000.0,3
2819,9429400170,98019,309620.0,401250.0,3
6557,5416510710,98038,309950.0,342500.0,3
7777,192450300,98045,309950.0,399500.0,3
13552,8165501640,98106,309950.0,315000.0,3
2425,9567800140,98011,310000.0,470000.0,3
2486,726059047,98011,310000.0,470000.0,3
2614,7211350130,98014,310000.0,415000.0,3
2638,8658301060,98014,310000.0,415000.0,3
2710,3820350120,98019,310000.0,401250.0,3
3723,291300280,98027,310000.0,571000.0,3
4108,3816300095,98028,310000.0,442500.0,3
4337,4057300200,98029,310000.0,574500.0,3
4398,3630070010,98029,310000.0,574500.0,3
4479,4057300030,98029,310000.0,574500.0,3
4529,4057300180,98029,310000.0,574500.0,3
5785,1138000830,98034,310000.0,446000.0,3
5821,8143000600,98034,310000.0,446000.0,3
6116,3755100005,98034,310000.0,446000.0,3
6335,4142450510,98038,310000.0,342500.0,3
6390,6679000170,98038,310000.0,342500.0,3
6736,3793500050,98038,310000.0,342500.0,3
6808,3023000050,98038,310000.0,342500.0,3
7885,9407102245,98045,310000.0,399500.0,3
9449,345700150,98056,310000.0,380000.0,3
9542,3343902281,98056,310000.0,380000.0,3
10856,2522029136,98070,310000.0,465000.0,3
13652,3298700156,98106,310000.0,315000.0,3
13655,3438502083,98106,310000.0,315000.0,3
14215,4174600386,98108,310000.0,345000.0,3
14216,3395040580,98108,310000.0,345000.0,3
16394,1443500120,98118,310000.0,370000.0,3
16446,6064800470,98118,310000.0,370000.0,3
16496,8101900100,98118,310000.0,370000.0,3
16563,3395071580,98118,310000.0,370000.0,3
17123,2026049125,98125,310000.0,425000.0,3
17345,8822901024,98125,310000.0,425000.0,3
17602,7452500365,98126,310000.0,396587.5,3
17629,9269200520,98126,310000.0,396587.5,3
17645,9284800844,98126,310000.0,396587.5,3
18076,2881700046,98133,310000.0,375000.0,3
18131,1072100085,98133,310000.0,375000.0,3
18259,6450300673,98133,310000.0,375000.0,3
18851,424049284,98144,310000.0,452500.0,3
19068,623049047,98146,310000.0,312000.0,3
19503,2241700075,98155,310000.0,377225.0,3
19521,7417100133,98155,310000.0,377225.0,3
5806,3580900160,98034,311000.0,446000.0,3
6593,9406520260,98038,311000.0,342500.0,3
9404,3276180210,98056,311000.0,380000.0,3
9821,2333230060,98058,311000.0,335000.0,3
14160,829000160,98108,311000.0,345000.0,3
17352,1160000255,98125,311000.0,425000.0,3
18104,2291400341,98133,311600.0,375000.0,3
6454,5104510130,98038,312000.0,342500.0,3
6831,9347300160,98038,312000.0,342500.0,3
6852,7697000170,98038,312000.0,342500.0,3
13617,7972602080,98106,312000.0,315000.0,3
13784,1773100972,98106,312000.0,315000.0,3
16305,3331001910,98118,312000.0,370000.0,3
17068,6798100662,98125,312000.0,425000.0,3
9833,2472950350,98058,312500.0,335000.0,3
13135,4340610040,98103,312500.0,550000.0,3
13666,7831800395,98106,312500.0,315000.0,3
13767,1773100921,98106,312500.0,315000.0,3
18113,6415100331,98133,312500.0,375000.0,3
7856,9407100310,98045,312620.0,399500.0,3
6740,5104510490,98038,312900.0,342500.0,3
12826,3126049439,98103,313000.0,550000.0,3
17819,1999700045,98133,313000.0,375000.0,3
18606,7128300855,98144,313000.0,452500.0,3
15316,148000440,98116,313300.0,565500.0,3
7875,1623089025,98045,313500.0,399500.0,3
10022,2473371570,98058,313500.0,335000.0,3
13708,1773100430,98106,313500.0,315000.0,3
6624,9542840410,98038,313999.0,342500.0,3
6730,9406570290,98038,314000.0,342500.0,3
17757,9269200650,98126,314000.0,396587.5,3
2285,5636010560,98010,314500.0,359999.0,3
6722,1545807280,98038,314500.0,342500.0,3
6307,9406520830,98038,314950.0,342500.0,3
6496,5104510210,98038,314950.0,342500.0,3
6582,6679000560,98038,314950.0,342500.0,3
12950,9232900075,98103,314963.0,550000.0,3
2585,4046500140,98014,315000.0,415000.0,3
2721,1518000230,98019,315000.0,401250.0,3
3573,2412100025,98024,315000.0,462500.0,3
4019,8562780190,98027,315000.0,571000.0,3
4219,8951900065,98028,315000.0,442500.0,3
6417,9406540190,98038,315000.0,342500.0,3
6418,1545800290,98038,315000.0,342500.0,3
6511,4142450490,98038,315000.0,342500.0,3
6539,705700960,98038,315000.0,342500.0,3
6609,2310100240,98038,315000.0,342500.0,3
6771,7437100210,98038,315000.0,342500.0,3
6775,538000450,98038,315000.0,342500.0,3
7748,2723089104,98045,315000.0,399500.0,3
7877,7708300150,98045,315000.0,399500.0,3
7913,1593000690,98045,315000.0,399500.0,3
8225,5116060030,98052,315000.0,615000.0,3
8279,3426059050,98052,315000.0,615000.0,3
9696,2473410740,98058,315000.0,335000.0,3
9758,1328340380,98058,315000.0,335000.0,3
9883,2591800530,98058,315000.0,335000.0,3
9906,1328340120,98058,315000.0,335000.0,3
10250,869700060,98059,315000.0,435000.0,3
10264,8809200070,98059,315000.0,435000.0,3
10386,1323059098,98059,315000.0,435000.0,3
12161,1771000430,98077,315000.0,652475.0,3
13119,6430500191,98103,315000.0,550000.0,3
16106,6064800710,98118,315000.0,370000.0,3
16131,1704900135,98118,315000.0,370000.0,3
16301,1109000040,98118,315000.0,370000.0,3
16512,4154301371,98118,315000.0,370000.0,3
17061,1133000671,98125,315000.0,425000.0,3
17467,66000070,98126,315000.0,396587.5,3
17515,4364700805,98126,315000.0,396587.5,3
17672,9284801165,98126,315000.0,396587.5,3
18006,1473200150,98133,315000.0,375000.0,3
18009,4343800100,98133,315000.0,375000.0,3
18433,3123800125,98136,315000.0,489950.0,3
19399,1115100169,98155,315000.0,377225.0,3
19424,3972900215,98155,315000.0,377225.0,3
19436,3972900195,98155,315000.0,377225.0,3
19598,8022900005,98155,315000.0,377225.0,3
19887,4331000130,98166,315000.0,392500.0,3
17316,4375700065,98125,315275.0,425000.0,3
2714,1402810150,98019,315500.0,401250.0,3
10034,2473400110,98058,315500.0,335000.0,3
7890,8835800480,98045,316000.0,399500.0,3
8868,7302000610,98053,316000.0,635000.0,3
9844,2538410260,98058,316000.0,335000.0,3
10366,869700050,98059,316000.0,435000.0,3
16539,1604600790,98118,316000.0,370000.0,3
17682,8122100650,98126,316000.0,396587.5,3
9938,6806100250,98058,316500.0,335000.0,3
17144,6798100652,98125,316750.0,425000.0,3
6397,3158500250,98038,317000.0,342500.0,3
9887,8645540040,98058,317000.0,335000.0,3
14101,8100900015,98108,317000.0,345000.0,3
17367,6414600321,98125,317000.0,425000.0,3
18047,2291400350,98133,317000.0,375000.0,3
18733,1282300105,98144,317000.0,452500.0,3
9807,1328300040,98058,317500.0,335000.0,3
16895,2258500045,98122,317500.0,574000.0,3
11160,7955030010,98072,318000.0,517500.0,3
17925,4468400214,98133,318000.0,375000.0,3
18270,832700270,98133,318000.0,375000.0,3
6459,255370420,98038,318200.0,342500.0,3
6441,8856960050,98038,318400.0,342500.0,3
6027,7941130140,98034,319000.0,446000.0,3
6229,2896610210,98034,319000.0,446000.0,3
9947,9378700190,98058,319000.0,335000.0,3
17148,5101407305,98125,319000.0,425000.0,3
17447,3834000594,98125,319000.0,425000.0,3
18293,832700170,98133,319000.0,375000.0,3
2275,2322069175,98010,319502.0,359999.0,3
4203,5634500891,98028,319900.0,442500.0,3
7840,192450200,98045,319900.0,399500.0,3
6597,705710640,98038,319950.0,342500.0,3
13186,2919700107,98103,319950.0,550000.0,3
16280,3336002215,98118,319950.0,370000.0,3
18239,6149700194,98133,319950.0,375000.0,3
2640,774101755,98014,320000.0,415000.0,3
4139,5116000250,98028,320000.0,442500.0,3
6281,2310030510,98038,320000.0,342500.0,3
6399,3793500780,98038,320000.0,342500.0,3
6430,5416500840,98038,320000.0,342500.0,3
6641,8081650330,98038,320000.0,342500.0,3
6650,705700210,98038,320000.0,342500.0,3
6821,9406530160,98038,320000.0,342500.0,3
7805,723099028,98045,320000.0,399500.0,3
7927,9407100300,98045,320000.0,399500.0,3
9225,4307350990,98056,320000.0,380000.0,3
9441,4307330120,98056,320000.0,380000.0,3
9630,1402600570,98058,320000.0,335000.0,3
9738,2473480780,98058,320000.0,335000.0,3
9881,7701700040,98058,320000.0,335000.0,3
10639,7849202299,98065,320000.0,500000.0,3
12827,993000950,98103,320000.0,550000.0,3
14088,3395040550,98108,320000.0,345000.0,3
14189,7857001225,98108,320000.0,345000.0,3
14196,7857003318,98108,320000.0,345000.0,3
15715,4443800130,98117,320000.0,545000.0,3
15780,1862400057,98117,320000.0,545000.0,3
16042,1865400075,98117,320000.0,545000.0,3
16209,3332000091,98118,320000.0,370000.0,3
16271,7866000158,98118,320000.0,370000.0,3
16300,7950304045,98118,320000.0,370000.0,3
16517,1105000360,98118,320000.0,370000.0,3
17399,6414100026,98125,320000.0,425000.0,3
17547,9285800345,98126,320000.0,396587.5,3
17591,952004570,98126,320000.0,396587.5,3
17713,1121000095,98126,320000.0,396587.5,3
17834,1139000069,98133,320000.0,375000.0,3
17837,6450303785,98133,320000.0,375000.0,3
17847,7276100282,98133,320000.0,375000.0,3
18073,6300000400,98133,320000.0,375000.0,3
18156,1077100035,98133,320000.0,375000.0,3
18288,3626039424,98133,320000.0,375000.0,3
18633,3101500010,98144,320000.0,452500.0,3
19585,1096100010,98155,320000.0,377225.0,3
19642,2556500040,98155,320000.0,377225.0,3
19675,1568100087,98155,320000.0,377225.0,3
19927,1220000367,98166,320000.0,392500.0,3
19785,2968801075,98166,320600.0,392500.0,3
6217,4326000220,98034,321000.0,446000.0,3
6483,9542830690,98038,321000.0,342500.0,3
6715,5104510010,98038,321000.0,342500.0,3
17444,7663700973,98125,321000.0,425000.0,3
18773,1523300180,98144,321500.0,452500.0,3
18883,1498301048,98144,321950.0,452500.0,3
2246,3222079162,98010,322000.0,359999.0,3
2777,2129700525,98019,322000.0,401250.0,3
5922,8564500020,98034,322000.0,446000.0,3
8567,8807600340,98053,322000.0,635000.0,3
9477,3295450050,98056,322000.0,380000.0,3
9954,7937600010,98058,322000.0,335000.0,3
18133,6145601312,98133,322000.0,375000.0,3
18221,3126049217,98133,322000.0,375000.0,3
2799,2426069085,98019,322500.0,401250.0,3
6289,8856950240,98038,322500.0,342500.0,3
6347,8856970570,98038,322500.0,342500.0,3
9315,423059207,98056,322500.0,380000.0,3
9594,7955080270,98058,322500.0,335000.0,3
12056,1771000440,98077,322500.0,652475.0,3
19543,7304301085,98155,322500.0,377225.0,3
2630,4046700110,98014,323000.0,415000.0,3
6273,3793500160,98038,323000.0,342500.0,3
9776,1328300180,98058,323000.0,335000.0,3
10939,1775920350,98072,323000.0,517500.0,3
2717,7326200110,98019,324000.0,401250.0,3
7861,5702450260,98045,324000.0,399500.0,3
9704,2473410690,98058,324000.0,335000.0,3
16083,1865400076,98117,324000.0,545000.0,3
18086,2239000016,98133,324000.0,375000.0,3
19883,3541700170,98166,324450.0,392500.0,3
9400,4307310400,98056,324500.0,380000.0,3
16571,3336500180,98118,324500.0,370000.0,3
17256,2126049083,98125,324500.0,425000.0,3
6807,255450380,98038,324747.0,342500.0,3
14197,2685600005,98108,324800.0,345000.0,3
6640,1545800205,98038,324900.0,342500.0,3
6615,5104520640,98038,324950.0,342500.0,3
17314,6632300477,98125,324950.0,425000.0,3
17318,2026049183,98125,324950.0,425000.0,3
17650,4364700885,98126,324950.0,396587.5,3
19432,7568700175,98155,324950.0,377225.0,3
